datetime,nbbike,nbdock,nbbikeoverflow,nbfreedock,nbebike,nbedock,nbebikeoverflow,nbfreeedock,station_state,kioskstate,maxbikeoverflow,creditcard,station_type,overflowactivation,station_code,overflow,duedate,densitylevel
2020-01-24T20:47:00.569Z,2,0,0,0,0,37,0,32,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T21:03:01.213Z,3,0,0,0,0,37,0,31,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T21:17:00.711Z,3,0,0,0,0,37,0,31,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T21:32:00.677Z,3,0,0,0,0,37,0,31,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T21:47:00.592Z,3,0,0,0,0,37,0,31,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T22:03:00.528Z,3,0,0,0,0,37,0,31,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T22:17:00.970Z,2,0,0,0,0,37,0,32,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T22:32:01.236Z,2,0,0,0,0,37,0,32,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T22:47:00.587Z,1,0,0,0,0,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T23:02:00.626Z,1,0,0,0,0,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T23:15:02.091Z,1,0,0,0,0,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T23:32:02.759Z,1,0,0,0,0,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-24T23:47:04.146Z,1,0,0,0,0,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T00:17:00.671Z,1,0,0,0,0,37,0,33,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T00:32:00.646Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T00:47:00.537Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T01:02:02.143Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T01:17:00.602Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T01:32:00.665Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T01:47:00.603Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T02:03:00.519Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T02:18:00.677Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T02:32:00.611Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T02:48:01.347Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T03:02:00.785Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T03:17:00.511Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T03:32:00.582Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T03:48:00.593Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T04:03:00.892Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T04:18:00.735Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T04:32:00.553Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T04:48:00.632Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T05:03:01.615Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T05:18:00.630Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T05:33:00.569Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T05:48:00.723Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T06:03:00.594Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T06:18:01.137Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
2020-01-25T06:33:01.516Z,0,0,0,0,0,37,0,34,"Operative","yes",37,"yes","yes","no","2102","no","2020-01-23","1"
