datetime,nbbike,nbdock,nbbikeoverflow,nbfreedock,nbebike,nbedock,nbebikeoverflow,nbfreeedock,station_state,kioskstate,maxbikeoverflow,creditcard,station_type,overflowactivation,station_code,overflow,duedate,densitylevel
2020-02-20T10:34:00.623Z,15,null,0,null,6,24,null,3,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T10:49:00.805Z,14,null,0,null,6,24,null,4,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T11:05:00.613Z,14,null,0,null,6,24,null,4,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T11:19:01.259Z,13,null,0,null,5,24,null,6,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T11:34:00.829Z,13,null,0,null,4,24,null,7,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T11:48:00.599Z,13,null,0,null,4,24,null,7,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T12:05:03.503Z,13,null,0,null,4,24,null,7,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T12:19:01.037Z,12,null,0,null,4,24,null,8,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T12:34:00.764Z,13,null,0,null,6,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T12:48:03.294Z,12,null,0,null,5,24,null,7,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T13:05:00.702Z,12,null,0,null,2,24,null,10,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T13:19:01.472Z,12,null,0,null,2,24,null,10,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T13:34:00.646Z,12,null,0,null,1,24,null,11,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T13:49:00.941Z,12,null,0,null,1,24,null,11,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T14:04:01.155Z,12,null,0,null,1,24,null,11,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T14:19:00.798Z,12,null,0,null,1,24,null,11,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T14:34:00.629Z,12,null,0,null,1,24,null,11,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T14:49:00.711Z,13,null,0,null,1,24,null,10,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T15:05:03.211Z,13,null,0,null,1,24,null,10,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T15:19:00.604Z,12,null,0,null,1,24,null,11,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T15:34:02.727Z,12,null,0,null,1,24,null,11,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T15:49:00.966Z,11,null,0,null,2,24,null,11,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T15:55:00.698Z,11,null,0,null,2,24,null,11,"Operative","yes",null,"no",null,"no","21119",null,null,null
